path,folder,label,region,filename,extension,file_bytes,width,height,aspect_ratio,pixels,sha256,pixel_sha256,mean_r,mean_g,mean_b,label_encoded,region_encoded,region_Amravati,region_Nagpur,region_Pune,region_Unknown
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121342.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121342.jpg,.jpg,20557,300,300,1.0,90000,194934a9bc89ec4bb35725e1f946d1a9422fee179e0ba72c7cccf953b231f8f6,85281801e01aa72897c964460a745dcef06c7dbdcf9b874aa72336be94c33063,114.26,106.50493333333333,92.18906666666666,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165130.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191022_165130.jpg,.jpg,15708,300,300,1.0,90000,a6903abb441a38865a2e002dac1bdafc7352fd766a7a624f51b55eb7512d27a6,11e63f8893ca87d30da5380e0a94ff4d7524314293bf26887152dd3981bfd699,119.0651,135.1912888888889,87.54995555555556,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121526.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121526.jpg,.jpg,18104,300,300,1.0,90000,f2c3560a87a67787cd4bd5a66d88feedef7f5434482f9eb034cfb49d14c5aba7,59b30e3929a554ca988eab774568c61d085f14eb68b13c7fffaab3c8d0ccd9ca,112.92215555555556,119.7478111111111,89.60983333333333,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121602.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121602.jpg,.jpg,16520,300,300,1.0,90000,fdad758ee19191b1076b3e6ed0c89636ac80756eb848adac600235ab363dfb82,70800ffcd476107dd8b730c60a4fb5df4f28bea9ea4dafcf1cb4373b8034a393,113.74222222222222,129.94922222222223,89.50456666666666,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/WhatsApp Image 2019-09-09 at 20.33.46.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,WhatsApp Image 2019-09-09 at 20.33.46.jpg,.jpg,16237,300,300,1.0,90000,baac88a68e857535bfe125236f72d346b9a03b34132e9c46e96764cde90a6dfd,0b39f9ac55ae31a5527ffd04e9605f71d981017981767af48e2b99b5519be115,170.9039,171.6455,154.26545555555555,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173258.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_173258.jpg,.jpg,16489,300,300,1.0,90000,17db4673c5df0dca5bdd09ad6ad67828975d23a68a7e1365689ee242c09373db,f8e4aecda2562039078f4d130008f797ceafa0e591594185b501c12f95dfb5c9,122.30136666666668,124.14531111111113,98.46,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121806.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121806.jpg,.jpg,17325,300,300,1.0,90000,3f5c496be25b3340d0e6cbf9dc25f91d0f3e4cde7a908846cc353bdb420909ed,9e3334eb8bb852496e923fc06516f2ca80f12202da73ea59c6a19fc65407f233,146.52032222222223,159.36043333333333,106.09981111111112,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182004.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_182004.jpg,.jpg,16116,300,300,1.0,90000,d85c543713c866d032c09434d7357a9161f1bd8f51f152943cc03b46af576088,e8847039c1479eea5c367ad7dec8af164de3662045e39343502860931a1634b4,145.1129222222222,141.29126666666667,133.7050111111111,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173303.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_173303.jpg,.jpg,22453,300,300,1.0,90000,447dfcc71a46be583e4c4012bedf04b7dc84925cfee5d6152e2ce5ebf24984e2,9b56781ca7085717dcafc9d588b2c08a97cd5a999a02ba61b92e1e9a0a9ba3f6,130.25601111111112,137.1699888888889,92.37647777777778,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121832.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121832.jpg,.jpg,16498,300,300,1.0,90000,4387f0836c9e8cc8d3ac13433a823794bcc14d70b20c2d6a504cc325096fd4e7,476857ea4cc2d022b775c4f422f26f36909f51e3a290a89c80b3434fa6ac7bd9,142.14914444444443,163.0937111111111,95.97675555555556,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190905_074845.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190905_074845.jpg,.jpg,17785,300,300,1.0,90000,2c5cc5262837f0956ac0f8da27833ce1528c6e5ea01f145a6e3c8e688fb298ff,c2ec47c0ec97d3afcfb338c817798fcae352ec59a320851f6c96131f8bbbc77f,121.06243333333332,125.52858888888888,116.621,0,2,False,False,True,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172412.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_172412.jpg,.jpg,20879,300,300,1.0,90000,a66b158d64e5b15d0d21478afae65a7db24c07ce1977f78ff705e910873cebfb,2e5fcaaafdb85d3fc93ee204c90ccb6edba4bd1d626a6b38fc2b18b8a54eb66c,125.06015555555555,120.10714444444444,95.65382222222222,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104807.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104807.jpg,.jpg,19098,300,300,1.0,90000,0401ec9a5ae4f9769ed2208fa516599fbdcb9aecd8d939c79b432b94d83f01fe,7800b99278ff3be6643eef4ed5c6c0365debb15967f3c6298f1d80911ef46bca,170.34797777777777,176.71275555555556,146.91412222222223,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/WhatsApp Image 2019-09-11 at 17.30.06.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,WhatsApp Image 2019-09-11 at 17.30.06.jpg,.jpg,21346,300,300,1.0,90000,25bd2a28755ff3d3c809977a24e295b26579cc1c2445ee0698c378a93a9ad619,ec82ed487f63128245ccf5b6cbe01ae361045985a2968c00ec2600b7ee0b8f75,137.0608333333333,164.5722111111111,145.19095555555555,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121551.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121551.jpg,.jpg,14430,300,300,1.0,90000,1a612b5f2367e7462df17e4043942e0e142dba0070d1a404cd53162252e4ebbb,f831ad08741418e30fd152955576292ee024d7f023a967e091049b3ada50368a,104.41436666666668,116.79236666666668,86.16127777777778,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/WhatsApp Image 2019-09-11 at 17.30.17 (1).jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,WhatsApp Image 2019-09-11 at 17.30.17 (1).jpg,.jpg,18221,300,300,1.0,90000,fc7d3d2233a1f4135597382456dafb31a3b0b743ae1304c6b81432a2c83b2d16,372e7dec6a70fe8f974cac31d704b0234b71d024dc27689095d0982b8d11d555,123.08567777777778,158.60843333333332,144.90501111111112,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_173138.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_173138.jpg,.jpg,19080,300,300,1.0,90000,331e4dc605605183d8c4c7c78104e3d73a300a0299893a904b62e140e99ce6a2,3abdae18451c59b177928275dc39503152414f7b8b1c59b4a6f2aed9b40761f7,130.89226666666667,133.95645555555555,102.4379888888889,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG-20191027-WA0060.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG-20191027-WA0060.jpg,.jpg,10209,300,300,1.0,90000,ea662334e55c51a9263d3e42d125ab7b45428f536d01237ac5ba3cabea9e8900,d9d7ff5436f505ec4101977dd99cbbffc11f41c544db0d861fecea5b7ac8a8fb,195.19644444444444,207.20934444444444,177.79196666666667,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172445.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_172445.jpg,.jpg,24036,300,300,1.0,90000,a6058e6c2a825bc2b41ceda706cdf1ac1b623af6fbf7d488bd804d273bb097f3,2de6538d5490d4ca6e76b20b3787cf5e1d65ecfd854cf84667f2023096bdeeb1,143.01613333333333,150.8315888888889,111.59864444444445,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121847.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121847.jpg,.jpg,17472,300,300,1.0,90000,560f296b7c5e9bb69b08f6884b8ff7d92ea5ae305dfc001c907a95ec88a0da50,cfaae5cd9002fe4467d908c7f59580887a520b31d690dcf6456c218aed43b315,114.19968888888889,128.05666666666667,90.75803333333332,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190904_205214.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190904_205214.jpg,.jpg,19126,300,300,1.0,90000,f0deeba95a20067dba5bc7951cef8b8ac3ffe2455e2022a65d2ff169b4cea127,039886441f5be1a91794c2f341619dad1cd194dd6dfc69eab81d6100ea0d4e2b,113.4595,113.8439,93.21762222222222,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104632_1.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104632_1.jpg,.jpg,20940,300,300,1.0,90000,7b95e24c7cd99c154e6a1778b79bb15d7cbd98e085d850fbba53e026d5be7eea,a97053d7fe98f15c1061aa292dfcd0469532923d59c275976b8dba04cb03a74f,150.1294,153.37245555555555,142.8085111111111,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/WhatsApp Image 2019-09-08 at 18.12.33.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,WhatsApp Image 2019-09-08 at 18.12.33.jpg,.jpg,16472,300,300,1.0,90000,316b5127d5390e2f02ebb19f4d4f6b5a2b89fd18b0709651b0fffb59c62d3927,04c41de95bfaed2353218ffafcc96ac0e550bc19c6c8a2688c5c5a184e821492,156.49524444444444,165.38892222222222,152.37657777777778,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104836.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104836.jpg,.jpg,16369,300,300,1.0,90000,e40ca5a7292e6ed103864306b702306768f4b2fcaffa3da773eafc1581b890b9,cfef65027f99b5bdcb67b756e56be05ef669ee67aff28fbd62b4491c2b0570e9,156.3179111111111,158.68671111111112,138.01892222222222,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/WhatsApp Image 2019-09-09 at 20.33.43 (1).jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,WhatsApp Image 2019-09-09 at 20.33.43 (1).jpg,.jpg,13386,300,300,1.0,90000,c0a6184b7ed5cf062c598f8d401bb4bef92f3b0c0d938d03e9030fe6a458e976,769326ea8aa8b6c5662adc6e0e395a6a2432ffd8757b3c46b7d63bce573401fe,174.0376777777778,177.30131111111112,154.93513333333334,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121433.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121433.jpg,.jpg,19662,300,300,1.0,90000,1f76c8a29c70122123505c306853f6ef6a869e7d476732d63e851a010bdff9e9,fa1651d09e1ff9cbea45fb06e0d91c7f10bd71d650dd72858f9676bdfe06c84f,124.56407777777778,126.51974444444444,92.55036666666666,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_171634.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_171634.jpg,.jpg,28392,300,300,1.0,90000,9644e98383ffca1eeaf4fd0a40ef4f278459078d5cf57439d9f99c5d93a64380,bd41fa096bafbbc9460e4b90342f809655dd8205c72ad09269be0bf62bcaf017,141.62315555555554,146.54693333333333,117.05072222222222,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104543.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104543.jpg,.jpg,23792,300,300,1.0,90000,19f047245048dbb65b2577b85d17b7f8a7506ddc4ea675822fe5a033daa7c5b8,2d8981dda198d6b80d8b3e1de744488118c5fa6198305e1355cc2be731ec853a,159.53753333333333,160.95745555555555,145.55734444444445,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104428.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104428.jpg,.jpg,15397,300,300,1.0,90000,8bf59cf12daa2dcebecf9b81a26a44562f809b5b1f786804d2517dbef1e1c1e7,21625daff0e2dcf3f0cfd9be8c687ea030cf6c9fe075ea4584a747e6db7bb4ec,155.29053333333334,145.60075555555557,130.82816666666668,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/WhatsApp Image 2019-09-11 at 17.30.29.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,WhatsApp Image 2019-09-11 at 17.30.29.jpg,.jpg,17275,300,300,1.0,90000,987337bc29a8a5ee97d9a7f3dd88aa628609e5e3c0779bc20fb8a58116d9bf2c,1e4dfe35470808bb99c0b9ae4658df7be3c35ce2d21b2d9645c3fbbbb632cb5e,155.79285555555555,184.5128777777778,157.40266666666668,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104607.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104607.jpg,.jpg,16371,300,300,1.0,90000,0cb566483ec7ea8ca02de55eb7596530bf6d6b1868be7b4b2dd8e8a2abca1f28,352d942927777716410405078bcde5db84db5c1bc38954797be3d24544b6126a,154.2285666666667,151.85443333333333,140.17821111111112,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182108.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_182108.jpg,.jpg,15164,300,300,1.0,90000,b4d4a45fff6b074637a92ae1efc1801b07ecd3ff8696637f6d81f4269c657baa,4fd747b21586681ae6bd1509e48cd15b9954709d530f7db338c6b5493ad426cf,127.1752,123.55352222222224,117.32274444444444,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181542.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181542.jpg,.jpg,20864,300,300,1.0,90000,933e851e9aea120fb09a0b97c1cd6865ac93fac6106b368f2b25fd6fc6f742b9,fb9b91304d889d63077f6b533d536e4278dcdc08b004aec071ce3ac63619edd7,133.43661111111112,126.5208,112.0124111111111,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165053.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191022_165053.jpg,.jpg,19603,300,300,1.0,90000,c5a235460d217e41bb68506de4359c7f1bea36456e17fe4d36141fcd1b2a744c,ae2a40c49dfa7b3b02677f8414e3304cb2c180f2efa68e6ad7a5b5e9638ec87b,137.80957777777778,131.94915555555556,104.5411111111111,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_171808.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_171808.jpg,.jpg,26116,300,300,1.0,90000,430180ebddc1d90a215e96821a5932ce6b4521d3f868ef90dd035e1e653e2875,44fa6dd0c45f593f1295b449efa1ae816a6f298448857ceefa1e2b0fa38be026,146.88204444444443,142.01502222222223,129.15957777777777,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182027.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_182027.jpg,.jpg,17957,300,300,1.0,90000,58607b26e34118dd4a549d51c6bda3ed4b5baa9a44cf4e55e7da3b79c0bc3246,e9353bba05e5b244964d5898b7688f25522e15fe1c7a4524e786e1831af47c2f,123.2442,121.80102222222222,106.53997777777778,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121250.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121250.jpg,.jpg,21152,300,300,1.0,90000,45ebe5dfb2be40da19b1955d6f1d7b241a2b01104cdf80bf92591b6ac22fec17,7ad0ab7f6a800128b45d12358488a48f0e0651176daf8d58c2676e62928dc787,133.5494,128.39991111111112,105.69782222222224,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172319.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_172319.jpg,.jpg,18937,300,300,1.0,90000,195300da3912fa0e7a85ffe02d52186adba316b0a160a1d2f87da76fd88984ad,c4dca61b7b30ae216cb8ba057f63b9a7f2027b60fe90b6b0eca9857f1e272455,123.1615,126.08842222222222,91.78111111111112,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104732.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104732.jpg,.jpg,17897,300,300,1.0,90000,163b61abc1a6946d8ffdd374baa0cd796da3a018eb8ab20909532a74e78e74a8,f8a0912b7dab3208d593084192c7aa9a10791f7cd15118e482571f817c1cd0f6,170.96401111111112,168.6306111111111,145.6685222222222,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181949.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181949.jpg,.jpg,19903,300,300,1.0,90000,fcbed0023f531b2a4aa851d78c846f80884e58c5cbea211faece8b5a167a38a6,abc79d3da82e69156103a9a078fc79ca4145d7d3203c9418639fac0578e0ae6b,143.13834444444444,142.59436666666667,121.98164444444444,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121513.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121513.jpg,.jpg,17444,300,300,1.0,90000,967a2d5171543d2b20bb4315d38ad44760e2d980a5fe7a17b3d1de1cf76430f1,3c87739d7fe58e805fba0dd74535a92f151900903177276857013e63d2cad28e,116.40786666666666,131.92823333333334,90.60847777777778,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191022_165403.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191022_165403.jpg,.jpg,17450,300,300,1.0,90000,ff03c7a438390a1397e2b320272105b83eaedc327773042d0f38ec1e03bc48e5,fee7458473c4bc97faf3eab35aa09f2f50a73b10dc9bc944dd4d81ff141469d9,121.2200888888889,111.50187777777778,90.67066666666666,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121428.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121428.jpg,.jpg,18484,300,300,1.0,90000,22da827addd23a3330fdbf934f544ec3ba292c08c85ee93811ce43f702613747,0b2e7ea130e25c1c1283bc08e6afd976438d0544a2ba3179b066d5afba111bbe,117.05921111111113,116.56465555555556,90.23226666666666,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104819.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104819.jpg,.jpg,18113,300,300,1.0,90000,a39edc407ee4c3032c77e7d7d01e821a9762fc44cdc12503a299d0cf83239571,338b933e8679f873d0fe76e578adcec770857123c19e82c1330640db6d830c34,150.68126666666666,154.11736666666667,129.6179888888889,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG-20191027-WA0065.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG-20191027-WA0065.jpg,.jpg,8770,300,300,1.0,90000,983d52b588fda424e03c776756dbdbf4386203db5aae490eccc31951f37d3e4d,d32468dbee2b660dd3ad040653398cfba436e5ca69240f4d84a93d3c5dd33bf3,190.3066444444445,200.3837111111111,166.6374,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_171830.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_171830.jpg,.jpg,23836,300,300,1.0,90000,499150d72cf6ed2902e1f5fd90025107eceb6a733c67e5c9854e964e529e4750,9783b0ab14fbe2e9926a6bb72b18f1662d3e7feeef95a0884c8eab44fe812d4b,154.53277777777777,153.48333333333332,131.51653333333334,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182224.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_182224.jpg,.jpg,13972,300,300,1.0,90000,9d7d3589ca8e20c50905da873519dc8a0d7eee8b3821aad80d16cfb3f7990887,482c2a5d44068e6c72456e8f57ad2c4dc03e90d0179c724f5cf30fa57fa2dfc5,122.77183333333332,134.30433333333335,94.61137777777778,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190923_181637.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190923_181637.jpg,.jpg,17628,300,300,1.0,90000,9a2499edb04df42e3df828f01b5a056a66c8964b25ed2e7acfa873bb23ed6a24,6c458df626ab9f79cf10fdd112e0965bdde049431064410387c38161473ce2b2,164.7494,169.00083333333333,145.56275555555555,0,1,False,True,False,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_171814.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_171814.jpg,.jpg,23109,300,300,1.0,90000,04c7c704685bba45ca5b36d6565f78329b7f6fed8de7a5154261d8106d293317,331598476acec3cb71b529c87003632c6b792d1e1aa3327b72ff40f6e65cb9f6,141.7884222222222,159.49252222222222,106.0575,0,2,False,False,True,False
Pune_Region_Basil_Plant_Healthy/IMG_20190908_172405.jpg,Pune_Region_Basil_Plant_Healthy,Healthy,Pune,IMG_20190908_172405.jpg,.jpg,20911,300,300,1.0,90000,cb3f2cd54b3188b326922970668de3fcd9cc4bd9e05821c9a6b33df748125d1a,9e3c26e63a55f2d5e51c5fa2fbb2df13cde2d5c961f5019bd9d2b305c28c5e6d,138.98833333333334,130.9455888888889,109.34297777777778,0,2,False,False,True,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121637.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121637.jpg,.jpg,22461,300,300,1.0,90000,4642309c69d0f3aaa5ea692cf9965f248fa6ede4675af376ae65d6b9df70a603,a156c28b0ec111d05e78b5775cd0f2a945f0df5f0e36a7274565793631d8d947,145.62282222222225,147.24836666666667,110.8698,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_182145.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_182145.jpg,.jpg,19998,300,300,1.0,90000,de238b2aad1b7331c9498827dc8c23120c195dd9d3af194cb135de96242073fc,919d7c0b2fc6b369fc7a16db7b0912b024031fcdd617771a451246aed7a79783,155.61244444444444,148.84178888888889,112.0816,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20190920_181101.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20190920_181101.jpg,.jpg,16775,300,300,1.0,90000,115508cb50cac1a6520a4c695a6f4c3b07983f57d3337466535102f576e2c10f,4fe2eeda21eb70c0d661e924a439c897059c7811c16ba860341a36cb205afc8a,160.37238888888888,163.4655111111111,149.9623222222222,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104357.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104357.jpg,.jpg,18964,300,300,1.0,90000,2100ce27782355270366bada1aa37faa9614b69811dac700011d22380d6c6b2b,7bc013babeeef6d63dc6763cd37baddcdccf6c92201993c92d461d5e356b271a,152.833,149.91317777777778,134.3219777777778,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121422.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121422.jpg,.jpg,21809,300,300,1.0,90000,54ec2137bf8a146d4a8d083125cd783131c047d70c823b008e92dd7310dc7d7a,41c57a642ff93fc7c479cd442c482cf9a1e50119fb178b89af740e5851b72965,131.3169888888889,134.33034444444445,102.50595555555556,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104729.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104729.jpg,.jpg,18577,300,300,1.0,90000,8da3e08f600589aecf0cac36619059559091d5e9cc19e53bea3d9fe446d2566a,2e525c314d5422477e228f7b1765932b3b47de2f479b56404d7323f7ba49140c,161.21617777777777,161.71014444444444,135.02256666666668,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_121829.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_121829.jpg,.jpg,16572,300,300,1.0,90000,9b8572ad49645ff2178772d0dde538d3e5b5a3f342b20263e6895e7e0706d3e1,a6e723fb6b676b93008265c05650b0eec2e40b07187a91d47960653a1dad2f4c,132.8775777777778,155.0661888888889,90.17833333333331,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104841.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104841.jpg,.jpg,18445,300,300,1.0,90000,34ca2213dd8cd6bf1c01bd1ef238bae612fd335d5093ceff97331f6181a3991e,3f41bf2abe7c8c6ba7488b785111f9b9074c632b8e7eca112ac4b3350c655877,160.4216111111111,160.64085555555556,144.59435555555555,0,1,False,True,False,False
Nagpur_Region_Basil_Plant_Healthy/IMG_20191104_104730.jpg,Nagpur_Region_Basil_Plant_Healthy,Healthy,Nagpur,IMG_20191104_104730.jpg,.jpg,18157,300,300,1.0,90000,42159de58c3adf3c56ceee2e7b4a2a14e674bbf35ecb1e75b78bdaeba8e41444,bc444f215d55a67457e19236e110abdbcc0b0c140b0e32ee665e1b7a46c9377d,161.09906666666666,162.20697777777778,138.68457777777778,0,1,False,True,False,False
Basil_Plant_Unhealthy/IMG_20201217_150753.jpg,Basil_Plant_Unhealthy,Unhealthy,Unknown,IMG_20201217_150753.jpg,.jpg,22281,300,300,1.0,90000,248de6696d5b65e969d6454b0d1b010b16a05843049bdeee43fc6bf2e9c5725c,7e5f91de3136282a8130241c664f9dd371849f9bfd286fe5ac059c0bd347582a,149.47066666666666,154.2230888888889,130.31851111111112,1,3,False,False,False,True
Basil_Plant_Unhealthy/IMG_20201217_150808.jpg,Basil_Plant_Unhealthy,Unhealthy,Unknown,IMG_20201217_150808.jpg,.jpg,17290,300,300,1.0,90000,b1b2f2b3b898d76feb4e76c56e7464466b896aac3eb967fead9eaadb5678fa04,5dca7bfa95416c37e714a9955b9140f84cf80cba9353a12e5e5fbb0cd17d697b,174.38083333333333,178.85703333333333,142.68867777777777,1,3,False,False,False,True
